transaction_id,item,payment_method,location,transaction_date,quantity,price_per_unit,total_spent,item_Cake,item_Coffee,item_Cookie,item_Juice,item_Salad,item_Sandwich,item_Smoothie,item_Tea,payment_Cash,payment_Credit Card,payment_Digital Wallet,location_In-store,location_Takeaway,calculated_total,month,weekday
TXN_9676940,Juice,Credit Card,Takeaway,2023-08-16,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,0,1,6.0,2023-08,Wednesday
TXN_8976658,Tea,Credit Card,In-store,2023-08-16,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,2023-08,Wednesday
TXN_7493800,Cake,Credit Card,Takeaway,2023-08-16,5.0,3.0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.0,2023-08,Wednesday
TXN_1108663,Juice,Cash,Takeaway,2023-08-16,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.0,2023-08,Wednesday
TXN_9660362,Cake,Credit Card,Takeaway,2023-08-16,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.0,2023-08,Wednesday
TXN_8397155,Salad,Credit Card,Takeaway,2023-08-16,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,0,1,20.0,2023-08,Wednesday
TXN_2334523,Coffee,Digital Wallet,Takeaway,2023-08-17,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,1,10.0,2023-08,Thursday
TXN_7163533,Smoothie,Credit Card,Takeaway,2023-08-17,4.0,4.0,16.0,0,0,0,0,0,0,1,0,0,1,0,0,1,16.0,2023-08,Thursday
TXN_7251037,Salad,Credit Card,In-store,2023-08-17,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,1,0,15.0,2023-08,Thursday
TXN_4143264,Salad,Credit Card,Takeaway,2023-08-17,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,5.0,2023-08,Thursday
TXN_4551353,Tea,Digital Wallet,In-store,2023-08-17,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,1,0,7.5,2023-08,Thursday
TXN_7560178,Cookie,Digital Wallet,In-store,2023-08-17,5.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,1,1,0,5.0,2023-08,Thursday
TXN_7645464,Tea,Cash,Takeaway,2023-08-17,5.0,1.5,7.5,0,0,0,0,0,0,0,1,1,0,0,0,1,7.5,2023-08,Thursday
TXN_1714471,Juice,Cash,Takeaway,2023-08-17,4.0,3.0,12.0,0,0,0,1,0,0,0,0,1,0,0,0,1,12.0,2023-08,Thursday
TXN_5117140,Cookie,Digital Wallet,Takeaway,2023-08-17,5.0,1.0,5.0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.0,2023-08,Thursday
TXN_2786231,Juice,Cash,Takeaway,2023-08-17,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,3.0,2023-08,Thursday
TXN_8464222,Cake,Cash,In-store,2023-08-17,4.0,3.0,12.0,1,0,0,0,0,0,0,0,1,0,0,1,0,12.0,2023-08,Thursday
TXN_6991528,Cookie,Digital Wallet,Takeaway,2023-08-17,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-08,Thursday
TXN_3648327,Cake,Digital Wallet,Takeaway,2023-08-17,1.0,3.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.0,2023-08,Thursday
TXN_1533652,Tea,Cash,In-store,2023-08-17,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,1,0,4.5,2023-08,Thursday
TXN_6236864,Tea,Digital Wallet,In-store,2023-08-17,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,0,1,1,0,3.0,2023-08,Thursday
TXN_6829707,Sandwich,Cash,Takeaway,2023-08-17,1.0,4.0,4.0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.0,2023-08,Thursday
TXN_2066115,Salad,Credit Card,In-store,2023-08-18,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,1,0,20.0,2023-08,Friday
TXN_5915706,Tea,Cash,In-store,2023-08-18,1.0,1.5,1.5,0,0,0,0,0,0,0,1,1,0,0,1,0,1.5,2023-08,Friday
TXN_8082317,Juice,Cash,Takeaway,2023-08-18,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.0,2023-08,Friday
TXN_4311369,Smoothie,Digital Wallet,Takeaway,2023-08-18,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,0,1,0,1,8.0,2023-08,Friday
TXN_5213761,Coffee,Digital Wallet,Takeaway,2023-08-18,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0,1,6.0,2023-08,Friday
TXN_6787259,Sandwich,Credit Card,In-store,2023-08-18,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,2023-08,Friday
TXN_2547156,Cookie,Digital Wallet,Takeaway,2023-08-18,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.0,2023-08,Friday
TXN_8413251,Sandwich,Cash,Takeaway,2023-08-18,3.0,4.0,12.0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.0,2023-08,Friday
TXN_5079340,Cookie,Cash,In-store,2023-08-18,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0,2023-08,Friday
TXN_4777601,Tea,Credit Card,In-store,2023-08-18,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,1,0,1,0,1.5,2023-08,Friday
TXN_2970600,Salad,Credit Card,In-store,2023-08-18,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,1,0,5.0,2023-08,Friday
TXN_7768350,Cookie,Cash,In-store,2023-08-19,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1.0,2023-08,Saturday
TXN_3435509,Sandwich,Cash,Takeaway,2023-08-19,1.0,4.0,4.0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.0,2023-08,Saturday
TXN_2534831,Tea,Cash,Takeaway,2023-08-19,5.0,1.5,7.5,0,0,0,0,0,0,0,1,1,0,0,0,1,7.5,2023-08,Saturday
TXN_7864939,Sandwich,Digital Wallet,In-store,2023-08-19,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,1,0,12.0,2023-08,Saturday
TXN_8472308,Cookie,Digital Wallet,Takeaway,2023-08-19,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,2.0,2023-08,Saturday
TXN_3186333,Cookie,Cash,In-store,2023-08-19,5.0,1.0,5.0,0,0,1,0,0,0,0,0,1,0,0,1,0,5.0,2023-08,Saturday
TXN_1048284,Salad,Cash,In-store,2023-08-19,2.0,5.0,10.0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.0,2023-08,Saturday
TXN_9408993,Sandwich,Digital Wallet,In-store,2023-08-19,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.0,2023-08,Saturday
TXN_2916992,Salad,Cash,Takeaway,2023-08-20,2.0,5.0,10.0,0,0,0,0,1,0,0,0,1,0,0,0,1,10.0,2023-08,Sunday
TXN_8659330,Tea,Credit Card,Takeaway,2023-08-20,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,1,0,0,1,6.0,2023-08,Sunday
TXN_7365744,Cookie,Cash,In-store,2023-08-20,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.0,2023-08,Sunday
TXN_4734366,Smoothie,Credit Card,Takeaway,2023-08-20,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,2023-08,Sunday
TXN_3711712,Salad,Digital Wallet,In-store,2023-08-20,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,0,1,1,0,25.0,2023-08,Sunday
TXN_9052231,Sandwich,Credit Card,In-store,2023-08-20,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,2023-08,Sunday
TXN_6692318,Tea,Cash,In-store,2023-08-20,2.0,1.5,3.0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.0,2023-08,Sunday
TXN_2289122,Smoothie,Cash,In-store,2023-08-20,4.0,4.0,16.0,0,0,0,0,0,0,1,0,1,0,0,1,0,16.0,2023-08,Sunday
TXN_2617257,Cookie,Cash,Takeaway,2023-08-20,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,2023-08,Sunday
TXN_5475746,Cake,Credit Card,In-store,2023-08-20,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,2023-08,Sunday
TXN_6557174,Salad,Credit Card,In-store,2023-08-20,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,1,0,20.0,2023-08,Sunday
TXN_4987376,Tea,Digital Wallet,Takeaway,2023-08-20,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,0,1,0,1,3.0,2023-08,Sunday
TXN_3493951,Smoothie,Cash,Takeaway,2023-08-20,5.0,4.0,20.0,0,0,0,0,0,0,1,0,1,0,0,0,1,20.0,2023-08,Sunday
TXN_3709853,Smoothie,Credit Card,Takeaway,2023-08-21,2.0,4.0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,1,8.0,2023-08,Monday
TXN_8875195,Sandwich,Credit Card,In-store,2023-08-21,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,1,0,1,0,20.0,2023-08,Monday
TXN_9370771,Juice,Cash,In-store,2023-08-21,5.0,3.0,15.0,0,0,0,1,0,0,0,0,1,0,0,1,0,15.0,2023-08,Monday
TXN_8147057,Juice,Digital Wallet,In-store,2023-08-21,1.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,2023-08,Monday
TXN_7857126,Cookie,Cash,Takeaway,2023-08-21,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,2023-08,Monday
TXN_6381860,Coffee,Digital Wallet,In-store,2023-08-21,1.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.0,2023-08,Monday
TXN_6898341,Tea,Credit Card,In-store,2023-08-21,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,2023-08,Monday
TXN_9793353,Coffee,Credit Card,Takeaway,2023-08-21,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,1,0,0,1,6.0,2023-08,Monday
TXN_9762035,Smoothie,Cash,Takeaway,2023-08-21,1.0,4.0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,1,4.0,2023-08,Monday
TXN_5153408,Smoothie,Credit Card,Takeaway,2023-08-22,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,2023-08,Tuesday
TXN_5624860,Tea,Credit Card,Takeaway,2023-08-22,3.0,1.5,4.5,0,0,0,0,0,0,0,1,0,1,0,0,1,4.5,2023-08,Tuesday
TXN_4454198,Tea,Digital Wallet,In-store,2023-08-22,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,0,1,1,0,1.5,2023-08,Tuesday
TXN_5056971,Tea,Cash,Takeaway,2023-08-22,4.0,1.5,6.0,0,0,0,0,0,0,0,1,1,0,0,0,1,6.0,2023-08,Tuesday
TXN_9617454,Smoothie,Digital Wallet,Takeaway,2023-08-22,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.0,2023-08,Tuesday
TXN_8384628,Salad,Credit Card,Takeaway,2023-08-22,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.0,2023-08,Tuesday
TXN_9947324,Sandwich,Digital Wallet,Takeaway,2023-08-22,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,0,1,0,1,8.0,2023-08,Tuesday
TXN_1588687,Coffee,Digital Wallet,Takeaway,2023-08-22,2.0,2.0,4.0,0,1,0,0,0,0,0,0,0,0,1,0,1,4.0,2023-08,Tuesday
TXN_6202015,Cookie,Credit Card,Takeaway,2023-08-22,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.0,2023-08,Tuesday
TXN_1706201,Coffee,Credit Card,In-store,2023-08-23,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,1,0,1,0,6.0,2023-08,Wednesday
TXN_6687029,Sandwich,Credit Card,In-store,2023-08-23,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,1,0,1,0,8.0,2023-08,Wednesday
TXN_7085875,Juice,Digital Wallet,In-store,2023-08-23,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,1,0,9.0,2023-08,Wednesday
TXN_4767006,Cake,Cash,Takeaway,2023-08-23,1.0,3.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,3.0,2023-08,Wednesday
TXN_4252608,Juice,Credit Card,In-store,2023-08-23,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,1,0,1,0,9.0,2023-08,Wednesday
TXN_2279313,Cookie,Digital Wallet,In-store,2023-08-23,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.0,2023-08,Wednesday
TXN_1721342,Smoothie,Digital Wallet,In-store,2023-08-23,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,1,0,20.0,2023-08,Wednesday
TXN_8971366,Juice,Digital Wallet,In-store,2023-08-24,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,1,0,6.0,2023-08,Thursday
TXN_5243032,Cookie,Cash,Takeaway,2023-08-24,1.0,1.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1.0,2023-08,Thursday
TXN_8279966,Coffee,Cash,In-store,2023-08-24,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,1,0,6.0,2023-08,Thursday
TXN_2077318,Juice,Digital Wallet,In-store,2023-08-24,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,1,0,6.0,2023-08,Thursday
TXN_2163150,Salad,Cash,In-store,2023-08-25,1.0,5.0,5.0,0,0,0,0,1,0,0,0,1,0,0,1,0,5.0,2023-08,Friday
TXN_3022839,Coffee,Digital Wallet,Takeaway,2023-08-25,5.0,2.0,10.0,0,1,0,0,0,0,0,0,0,0,1,0,1,10.0,2023-08,Friday
TXN_6067546,Tea,Digital Wallet,Takeaway,2023-08-25,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,0,1,7.5,2023-08,Friday
TXN_3792125,Salad,Credit Card,In-store,2023-08-25,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,1,0,25.0,2023-08,Friday
TXN_6431703,Sandwich,Credit Card,Takeaway,2023-08-25,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.0,2023-08,Friday
TXN_8183734,Cookie,Digital Wallet,In-store,2023-08-25,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,0,2.0,2023-08,Friday
TXN_9523369,Coffee,Digital Wallet,Takeaway,2023-08-25,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0,1,6.0,2023-08,Friday
TXN_4478185,Cake,Cash,In-store,2023-08-25,2.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,1,0,6.0,2023-08,Friday
TXN_6539480,Cake,Cash,Takeaway,2023-08-25,5.0,3.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,1,15.0,2023-08,Friday
TXN_2550923,Cake,Cash,Takeaway,2023-08-26,2.0,3.0,6.0,1,0,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-08,Saturday
TXN_2253852,Cookie,Credit Card,Takeaway,2023-08-26,2.0,1.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.0,2023-08,Saturday
TXN_1172121,Coffee,Cash,Takeaway,2023-08-26,5.0,2.0,10.0,0,1,0,0,0,0,0,0,1,0,0,0,1,10.0,2023-08,Saturday
TXN_7215900,Coffee,Cash,Takeaway,2023-08-26,3.0,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,1,6.0,2023-08,Saturday
TXN_5508620,Sandwich,Cash,In-store,2023-08-26,2.0,4.0,8.0,0,0,0,0,0,1,0,0,1,0,0,1,0,8.0,2023-08,Saturday
TXN_6370625,Sandwich,Credit Card,In-store,2023-08-26,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,2023-08,Saturday
TXN_1950777,Salad,Cash,Takeaway,2023-08-26,5.0,5.0,25.0,0,0,0,0,1,0,0,0,1,0,0,0,1,25.0,2023-08,Saturday
TXN_8716594,Salad,Credit Card,Takeaway,2023-08-26,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,1,0,0,1,20.0,2023-08,Saturday
TXN_2695546,Tea,Credit Card,Takeaway,2023-08-26,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1.5,2023-08,Saturday
TXN_8512136,Juice,Cash,Takeaway,2023-08-26,1.0,3.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,3.0,2023-08,Saturday
TXN_3746260,Smoothie,Digital Wallet,Takeaway,2023-08-26,5.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,1,0,1,20.0,2023-08,Saturday
TXN_8345723,Sandwich,Digital Wallet,Takeaway,2023-08-27,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,1,4.0,2023-08,Sunday
TXN_4784128,Sandwich,Cash,Takeaway,2023-08-27,3.0,4.0,12.0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.0,2023-08,Sunday
TXN_9188172,Juice,Digital Wallet,In-store,2023-08-27,3.0,3.0,9.0,0,0,0,1,0,0,0,0,0,0,1,1,0,9.0,2023-08,Sunday
TXN_4224423,Juice,Cash,Takeaway,2023-08-27,3.0,3.0,9.0,0,0,0,1,0,0,0,0,1,0,0,0,1,9.0,2023-08,Sunday
TXN_2887257,Cookie,Credit Card,In-store,2023-08-27,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3.0,2023-08,Sunday
TXN_4430176,Sandwich,Credit Card,Takeaway,2023-08-27,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-08,Sunday
TXN_9852820,Salad,Credit Card,In-store,2023-08-27,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,1,0,10.0,2023-08,Sunday
TXN_3462602,Cake,Credit Card,In-store,2023-08-27,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.0,2023-08,Sunday
TXN_9241048,Cake,Credit Card,In-store,2023-08-27,4.0,3.0,12.0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.0,2023-08,Sunday
TXN_4026277,Tea,Digital Wallet,In-store,2023-08-27,3.0,1.5,4.5,0,0,0,0,0,0,0,1,0,0,1,1,0,4.5,2023-08,Sunday
TXN_6145837,Cake,Digital Wallet,Takeaway,2023-08-27,5.0,3.0,15.0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.0,2023-08,Sunday
TXN_7388752,Salad,Credit Card,Takeaway,2023-08-28,1.0,5.0,5.0,0,0,0,0,1,0,0,0,0,1,0,0,1,5.0,2023-08,Monday
TXN_9894745,Tea,Cash,Takeaway,2023-08-28,2.0,1.5,3.0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,2023-08,Monday
TXN_9073440,Sandwich,Credit Card,Takeaway,2023-08-28,2.0,4.0,8.0,0,0,0,0,0,1,0,0,0,1,0,0,1,8.0,2023-08,Monday
TXN_1007347,Salad,Digital Wallet,In-store,2023-08-28,4.0,5.0,20.0,0,0,0,0,1,0,0,0,0,0,1,1,0,20.0,2023-08,Monday
TXN_8136881,Salad,Cash,In-store,2023-08-28,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,1,0,15.0,2023-08,Monday
TXN_9775900,Juice,Digital Wallet,In-store,2023-08-29,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,0,1,1,0,12.0,2023-08,Tuesday
TXN_6361593,Sandwich,Digital Wallet,Takeaway,2023-08-29,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,0,1,0,1,16.0,2023-08,Tuesday
TXN_1927324,Sandwich,Digital Wallet,Takeaway,2023-08-29,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,0,1,0,1,4.0,2023-08,Tuesday
TXN_7666909,Juice,Credit Card,Takeaway,2023-08-29,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,1,0,0,1,12.0,2023-08,Tuesday
TXN_7878520,Sandwich,Digital Wallet,Takeaway,2023-08-29,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,0,1,0,1,12.0,2023-08,Tuesday
TXN_2941227,Cookie,Cash,In-store,2023-08-29,3.0,1.0,3.0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.0,2023-08,Tuesday
TXN_5855756,Sandwich,Credit Card,In-store,2023-08-29,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.0,2023-08,Tuesday
TXN_2716560,Sandwich,Credit Card,Takeaway,2023-08-29,4.0,4.0,16.0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.0,2023-08,Tuesday
TXN_5321145,Sandwich,Digital Wallet,Takeaway,2023-08-29,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,1,20.0,2023-08,Tuesday
TXN_2064360,Coffee,Digital Wallet,In-store,2023-08-30,4.0,2.0,8.0,0,1,0,0,0,0,0,0,0,0,1,1,0,8.0,2023-08,Wednesday
TXN_3526095,Sandwich,Cash,Takeaway,2023-08-30,3.0,4.0,12.0,0,0,0,0,0,1,0,0,1,0,0,0,1,12.0,2023-08,Wednesday
TXN_2882871,Salad,Credit Card,Takeaway,2023-08-30,3.0,5.0,15.0,0,0,0,0,1,0,0,0,0,1,0,0,1,15.0,2023-08,Wednesday
TXN_1353266,Smoothie,Digital Wallet,Takeaway,2023-08-30,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,0,1,4.0,2023-08,Wednesday
TXN_5738243,Salad,Credit Card,Takeaway,2023-08-30,5.0,5.0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,1,25.0,2023-08,Wednesday
TXN_5049646,Juice,Credit Card,In-store,2023-08-30,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,1,0,1,0,6.0,2023-08,Wednesday
TXN_8157817,Tea,Credit Card,Takeaway,2023-08-30,2.0,1.5,3.0,0,0,0,0,0,0,0,1,0,1,0,0,1,3.0,2023-08,Wednesday
TXN_1732216,Coffee,Digital Wallet,Takeaway,2023-08-30,3.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1,0,1,6.0,2023-08,Wednesday
TXN_2785262,Salad,Cash,Takeaway,2023-08-30,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,0,1,15.0,2023-08,Wednesday
TXN_7090165,Sandwich,Digital Wallet,In-store,2023-08-30,5.0,4.0,20.0,0,0,0,0,0,1,0,0,0,0,1,1,0,20.0,2023-08,Wednesday
TXN_2772639,Tea,Credit Card,In-store,2023-08-30,4.0,1.5,6.0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,2023-08,Wednesday
TXN_3017917,Cookie,Credit Card,Takeaway,2023-08-31,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.0,2023-08,Thursday
TXN_9642066,Sandwich,Credit Card,In-store,2023-08-31,3.0,4.0,12.0,0,0,0,0,0,1,0,0,0,1,0,1,0,12.0,2023-08,Thursday
TXN_4754346,Juice,Credit Card,In-store,2023-08-31,4.0,3.0,12.0,0,0,0,1,0,0,0,0,0,1,0,1,0,12.0,2023-08,Thursday
TXN_1388606,Cake,Digital Wallet,Takeaway,2023-08-31,3.0,3.0,9.0,1,0,0,0,0,0,0,0,0,0,1,0,1,9.0,2023-08,Thursday
TXN_1923984,Cake,Credit Card,Takeaway,2023-08-31,2.0,3.0,6.0,1,0,0,0,0,0,0,0,0,1,0,0,1,6.0,2023-08,Thursday
TXN_6504180,Smoothie,Digital Wallet,In-store,2023-08-31,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,2023-08,Thursday
TXN_6704284,Salad,Credit Card,Takeaway,2023-08-31,2.0,5.0,10.0,0,0,0,0,1,0,0,0,0,1,0,0,1,10.0,2023-08,Thursday
TXN_3524464,Smoothie,Credit Card,Takeaway,2023-08-31,4.0,4.0,16.0,0,0,0,0,0,0,1,0,0,1,0,0,1,16.0,2023-08,Thursday
TXN_4787754,Juice,Digital Wallet,Takeaway,2023-08-31,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.0,2023-08,Thursday
TXN_1142233,Tea,Digital Wallet,Takeaway,2023-09-01,5.0,1.5,7.5,0,0,0,0,0,0,0,1,0,0,1,0,1,7.5,2023-09,Friday
TXN_8294790,Cookie,Digital Wallet,Takeaway,2023-09-01,1.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.0,2023-09,Friday
TXN_9818498,Smoothie,Credit Card,Takeaway,2023-09-01,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,1,0,0,1,12.0,2023-09,Friday
TXN_3541337,Cookie,Digital Wallet,Takeaway,2023-09-01,4.0,1.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.0,2023-09,Friday
TXN_7694491,Salad,Cash,In-store,2023-09-01,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,1,0,15.0,2023-09,Friday
TXN_8932759,Smoothie,Credit Card,Takeaway,2023-09-01,3.0,4.0,12.0,0,0,0,0,0,0,1,0,0,1,0,0,1,12.0,2023-09,Friday
TXN_9533792,Cookie,Digital Wallet,In-store,2023-09-01,3.0,1.0,3.0,0,0,1,0,0,0,0,0,0,0,1,1,0,3.0,2023-09,Friday
TXN_3970335,Juice,Digital Wallet,Takeaway,2023-09-01,5.0,3.0,15.0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.0,2023-09,Friday
TXN_8127681,Smoothie,Credit Card,Takeaway,2023-09-02,1.0,4.0,4.0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.0,2023-09,Saturday
TXN_7764175,Salad,Cash,In-store,2023-09-02,3.0,5.0,15.0,0,0,0,0,1,0,0,0,1,0,0,1,0,15.0,2023-09,Saturday
TXN_2294603,Tea,Credit Card,Takeaway,2023-09-02,1.0,1.5,1.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1.5,2023-09,Saturday
TXN_5415223,Tea,Cash,In-store,2023-09-02,2.0,1.5,3.0,0,0,0,0,0,0,0,1,1,0,0,1,0,3.0,2023-09,Saturday
TXN_9890874,Sandwich,Cash,In-store,2023-09-02,5.0,4.0,20.0,0,0,0,0,0,1,0,0,1,0,0,1,0,20.0,2023-09,Saturday
TXN_6616971,Juice,Digital Wallet,Takeaway,2023-09-02,2.0,3.0,6.0,0,0,0,1,0,0,0,0,0,0,1,0,1,6.0,2023-09,Saturday
TXN_6037144,Tea,Cash,Takeaway,2023-09-02,3.0,1.5,4.5,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,2023-09,Saturday
TXN_9850541,Cookie,Cash,Takeaway,2023-09-02,4.0,1.0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.0,2023-09,Saturday
TXN_9287780,Smoothie,Cash,In-store,2023-09-02,2.0,4.0,8.0,0,0,0,0,0,0,1,0,1,0,0,1,0,8.0,2023-09,Saturday
TXN_1817275,Salad,Cash,In-store,2023-09-02,2.0,5.0,10.0,0,0,0,0,1,0,0,0,1,0,0,1,0,10.0,2023-09,Saturday
TXN_8560548,Sandwich,Credit Card,Takeaway,2023-09-02,1.0,4.0,4.0,0,0,0,0,0,1,0,0,0,1,0,0,1,4.0,2023-09,Saturday
